Text	Category
IOGURTE C/POLPA COCO GLUCK 900 G C/15UN	alimentos
BF NUTRY AMEIXA CHOC 48X3X20G VOL10.00	alimentos
LINGUICA FRANGO FINA	alimentos
MAIONESE PICANTE DICEL 12 X 200 GR Tot. Tributos R$ 21,52 Federal R$ 11,20 Estadual	alimentos
CEREAL MAT.NESTLE CORN FLAKES CXA 1 X 20 240G	alimentos
BC NUTRY AV BAN MEL 48X4X22G VOL10.00	alimentos
LEITE APTAMIL PRE 400G	alimentos
MINGAU DE ARROZ MARATA 12X230GR	alimentos
REQ POTE LIGHT 250G VALEZA Lt: 118572	alimentos
MAC GALO PENA (AZUL)	alimentos
SARD PESCADOR EM OLEO 125G	alimentos
BF NUTRY COCO/CHOC 48X3X19G VOL8.00	alimentos
MOLHO SHOYO DICEL 9 X 150 ML Tot. Tributos R$ 2,26 Federal R$ 1,18 Estadual	alimentos
SNACK BATATA DOCE E BETERRABA - CX 24 UNID 60GR	alimentos
Sojinha Tostada Salsa e Cebola 250g (pote)	alimentos
MOSTARDA ERVAS FINAS HEMMER - PT, CX 12, 0,180 KG	alimentos
ALIM SOJA LIGHT BATA 1000ML	alimentos
MUCILON NESTLE SCH MULTI 230G GTS 30G	alimentos
000517-MOLHO CREMOSO DE PEQUI 145 ML	alimentos
SALG CROKITOS GALINHA 50g	alimentos
BEBIDA LACTEA ITALAC 200ML 01X1 CHOC	alimentos
MOSTARDA DICEL 12 X 200 ML Tot. Tributos R$ 3,24 Federal R$ 1,69 Estadual	alimentos
REQUEIJAO CREMOSO ERVAS FINAS 200G 24UN	alimentos
PALMITO DICEL PICADO 300 GR Tot. Tributos R$ 19,37 Federal	alimentos
36-IOG GREGO FLOCOS 24X100G-V - 731675	alimentos
CREME DE LEITE UHT TRAD ELEGE MIDI 200G	alimentos
TUBETES* - ROLINHO WAFER COBERT CHOC 12X150G	alimentos
ACAI MACUNAIMA MEDIO 1KG Lt 017012	alimentos
ACHOC PO NESCAU 2 0 200G	alimentos
COOKIE INT.LIMAO - Lote(s): 151210 - Deriv: 20x200g	alimentos
PAO DOCE TIPO MELAO 500GRS 6 KG	alimentos
SUCO INTEGRAL TANGERINA 200ML	alimentos
116 DOCE BANANADA UNIDOCE 40X450	alimentos
COOKIE LIGHT PAPAIA C/ CASSIS 150 GR - Lote(s): 161027 - Deriv: 20x150g	alimentos
GRANOLA DE CHOC. DICEL 10 X 300 GR Tot. Tributos R$ 4,57 Federal R$ 2,38 Estadual	alimentos
ATUM G COSTA RALADONAT LIGHT 170G	alimentos
ACEROLA/MAM POLP FRUTA 64X100G	alimentos
COOKIE CASTANHA DO PARA LIGHT - Lote(s): 150914 - Deriv: 15x35g	alimentos
RAPADURA DE GOIABA 200G X 50	alimentos
DOCE BANANADA UNIDOCE 20X900	alimentos
BATATA PALHA AMARELINHA 24X90GR	alimentos
MASSA FETUCCINE SAN FRED N3C/OVOS 250GR CX / 12	alimentos
MINGAU DE ARROZ SACHET CF	alimentos
COOKIES TRADICIONAL COM CHOCOLATE 150G M	alimentos
Barra Cer.GranoFibra Mor./Choc.24x20g	alimentos
BOMBOM LACTA BUBBLY AERADO 12X110G 76223007865800DP1DP	alimentos
NUTRY BANANA CHOC 48X3X22G VOL8.00	alimentos
Ghee Yamuna 160ml Caixa 25un.	alimentos
RECHEADO BLACK FUTURINHOS 30 X 60g	alimentos
DANONE LIQUIDO COCO 900GX15	alimentos
1-IOG MGO CHOCOMAX 18X165G V - 738803	alimentos
PULLMAN RAP 10 FIT PCT 1 X 1 330G	alimentos
OVO PASCOA 21 GRAND SUCES 06UNX545G	alimentos
IOG.NESTLE GREGO TORTA MORANGO 90GR QTD. 16 UN	alimentos
LEITE AROMATIZADO PIRAKIDS 200ML SCHOOL 01X1 BAUN	alimentos
POLPA DE MANGA DOCE MEL 100G CX 10KG	alimentos
MOLHO DE PEQUI COM PIM. DICEL 6 X 200 GR Tot. Tributos R$ 23,03 Federal R$ 11,98 Estadual	alimentos
DOCE AMIDO 50X1 LU	alimentos
DANONINHO CRUSH MORANGO IOGURTE 400GX6	alimentos
13-IOG LIQ VITAMINA 6X1260G V - 737737	alimentos
OVO PASCOA NESTLE SENSACAO 240GR 1X1UN QTD. 23.00 UN	alimentos
POLPA DE GRAVIOLA 100 GR	alimentos
DOCE DE BANANA BIA	alimentos
REQ BIS CHEDDAR 400G VALEZA Lt: 125065	alimentos
54-1457 - IOG INT LJA CEN MEL 12X170G V - 1457	alimentos
MASSA DE PIZZA F 30 MT	alimentos
GRANULADO CROCANTE SAB. CHOCOLATE MIL CORES CX 20 X 500 G	alimentos
CX/10 UN GRANOLA S/GLUTEN QUINOA C/CASTANHAS 800G L:12472 QTD:2	alimentos
9-IOG LIQ MARACUJA 28X180G V - 738865	alimentos
CX/06X12 DISPLAYS COOKIES S/GLUTEN AMARANTO C/CACAU 30G L:12132 QTD:1	alimentos
GRANOLA DE ACAI500G	alimentos
DOCE AMIDO 15X1 LU	alimentos
MANTEIGA PIRACANJUBA COM SAL POTE 500G	alimentos
PIMENTA CHIPOTLES - 220G	alimentos
ESPAGUETE DE FEIJAO ADZUKI 200G FITFOOD	alimentos
CREME DE PIMENTA 500 ML	alimentos
OVO PASCOA NESTLE CARROS SURPRESA 150GR 1X1UN QTD. 5.00 UN	alimentos
GELEIA AMORA LINEA 12X230G(LOTE: 87678 - DT. VALIDADE: 11/10/18)	alimentos
SAL GROSSO CHUR. C/ AMAC. DICEL 10X1 KG Tot. Tributos R$ 7,59 Federal R$ 3,95 Estadual	alimentos
SUCO DAFRUTA 500ML MANGA (12 UN)	alimentos
PALMITO EM RODELA DICEL 300 GR Tot. Tributos R$ 15,33 Federal	alimentos
LEVITTA AMENDOIM C/30 (Lote: 47805, Data Validade: 01/08/2016)	alimentos
PASTEL DE FRANGO	alimentos
7000976004- SALGADINHO DE BATATA FRITA - PRINGLES REGULAR PR SALGADINHO DE BATATA FRITA PRINGLES REGULAR PR-RG NAC 18X12	alimentos
OVO DE PASCOA TRADICIONAL 70% 300G UNICA	alimentos
SUCO KAPO 200ML UVA (12 UN)	alimentos
POLPA SEMPRE VIVA CX C/ 15 PCT 10 UND X 100GR CUPUACU	alimentos
GRANOLA POP DICEL 10 X 300 GR Tot. Tributos R$ 6,68 Federal R$ 3,47 Estadual	alimentos
MOLHO MADEIRA FUGINI SACHE 32 X 340 G	alimentos
GELEIA DE MOCOTO C/CANELA MINI LU 40X60	alimentos
Quebrador de Minas 250g	alimentos
16-IOG GREGO GOIABADA 24X100G-V - 731659	alimentos
SUCO DEL VALLE MAIS 200ML PESSEGO (18 UN)	alimentos
28-IOG GREGO ZERO BAUN 24X100G-V - 731661	alimentos
BISCOITO CARINHO COM COBERTURA CHOC AO LEITE 24X75G	alimentos
MILHO VERDE 24X200 - PRAMESA	alimentos
0-IOG MGO C/ SUCR 18X165G V - 738862	alimentos
VIT CC CROCKS TRADICION 20X400	alimentos
AZEITONA VD S/C LV PT 24x175 g 0000043156	alimentos
TEMPERO COMPLETO CAMPEAO 300G	alimentos
BISC CORY PALITOS CHOC AO LEITE 90GR CX/0030	alimentos
IOG DANONE LIGHT ORIG/MORAN 800GR 1X1UN QTD. 20.00 UN	alimentos
Bisc.Rech.Minueto Choc.20x300g	alimentos
18-8716101 - ACHOCOLATADO LECO 12X1L L - 8716101	alimentos
7000975005 - SALGADINHO DE BATATA FRITA - PRINGLES REGULAR SALGADINHO DE BATATA FRITA PRINGLES REGULAR PR RG SCO 18X128G	alimentos
CHOCO BOLL 24 X 200 GR Tot. Tributos R$ 26,23 Federal R$ 13,65 Estadual	alimentos
AGUA DE COCO MAIS MARACUJA 24X200 ML	alimentos
AZ.VDS.PREMIUM GORDAL VF-VIDRO 12/500G 0	alimentos
MAC&CHEESE CHEDDAR CT 35X196G	alimentos
MAIONESE C/ MOLHO TARTARO 12 X 200 GR Tot. Tributos R$ 3,50 Federal R$ 1,82 Estadual	alimentos
CRACKERS 210g Cx c/6 un.	alimentos
0-IOG GREGO PACK FR AMAR 6X400G - 738409	alimentos
IOG.DANONE GREGO FRUTAS VERMELHA 400GR QTD. 1 UN	alimentos
SAL GROSSO 1 KG COM ERVAS FINAS (BRANCO) 20X1	alimentos
BISCOITINHO CASEIRO PEQUENO	alimentos
BATATA FRITA NAT. COSTELINHA DE PORCO 45 G C/20	alimentos
GRANOLA KODILAR TRAD LIGH 300G	alimentos
33-IOG LIQ LACTIVE BAT 9X900G - V - 739457	alimentos
BISC.DIMINAS PIMENTA KG	alimentos
BISC.MARILAN PIT STOP ORIGINAL UND 1 X 1 162G	alimentos
SUCO DEL VALLE FRUT 450ML UVA (6 UN)	alimentos
COLORIFICO PROVATTI 200G	alimentos
MOLHO PESTO VERMELHO - PT, CX 06, 0,200 KG	alimentos
65-IOG GREGO TRAD 24X100G - VIGOR - 731672	alimentos
Iog Grego Torta Limao 400gr 107138 Danone BJ	alimentos
REQ. ITACOLOMY 12x200G LIGHT	alimentos
BATATA FRITA NATURITOS NATURAL 40 G C/20	alimentos
CX/4X12 DISPLAY SNACK SALGADO S/GLUTEN QUINOA PICANTE C/ TOMATE 25G L:13102 QTD:1	alimentos
CHOCO BOLL 24 X 200 GR Tot. Tributos R$ 28,18 Federal R$ 14,67 Estadual	alimentos
GRANOLA C/ CASTANHAS 10X230G CX	alimentos
LINGUICA CALABRESA 2,5KG VC-CX TF	alimentos
COOKIE CASTANHA DO PARA LIGHT - Lote(s): 160128 - Deriv: 15x35g	alimentos
Cookies Passatempo 60g Gotas Choc Nestle UN	alimentos
BISCOITO CLUB SC PIZZA 141G 762222106412100UN1UN	alimentos
M.RENATA C/OVOS NHOQUE20X500G	alimentos
LEVITTA GER E LIN10X24	alimentos
Geleia DIET de frutas vermelhas, 8x200g, Sep: 5273	alimentos
SALADA COM SALMAO, BATATA E MAIONESE 10 X 170 GR	alimentos
SALG MILHO MICOS PIZZA 32X55G PRO	alimentos
IOGURTE BATAVO PEDACOS FRUTA 500G COCO	alimentos
MOLHO DE PIM. PICANTE DICEL 9 X 140 ML Tot. Tributos R$ 14,16 Federal R$ 7,37 Estadual	alimentos
BISC CLUB SOCIAL ORIGINAL 144GR	alimentos
39-1446 - REQ CREMOSO LIGHT 24X200G V - 1446	alimentos
SUCO CALICE TTO 1,5 LTS6X1 L:0135	alimentos
"PALMITO ACAI CONSERVA PICADO AMORITA;PT; CX 15; 0,300 KG"	alimentos
FETTE CROCCANTI SINGLE 27g D Cx c/ 24 un. Ref. negociacao hotel	alimentos
MOLHO DE ALHO C/PIMENTA E ERVAS 150ML	alimentos
COOKIE CASTANHA PARA 12X120G(LOTE: 6027100 - DT. VALIDADE: 27/11/16)	alimentos
SALADA PREMIUM RUCULA E AGRIÃO - 200 GR	alimentos
PASTA DE ALHO/SAL DICEL 12X 300 GR Tot. Tributos R$ 5,28 Federal R$ 2,75 Estadual	alimentos
6-IOG GREGO TRAD 24X100G - VIGOR - 731672	alimentos
2-1446 - REQ CREMOSO LIGHT 24X200G V - 1446	alimentos
5-IOG POLPA VIT 6X8X90G V P8L7 - 735236	alimentos
Iog Danoninho 180g Mor	alimentos
PPA Doce de Bananinha Cremosa 12x24x30g	alimentos
BISC AMANT BAUDUCCO LEITE 335G	alimentos
GELEIA MORANGO LINEA 12X230G(LOTE: 86948 - DT. VALIDADE: 17/03/18)	alimentos
MUCILON NESTLE SCH MULTI CEREAIS 230G	alimentos
SALG ELMA CHIPS CHEETOS LUA 55G	alimentos
Suspiro 100g	alimentos
ALIMENTO CEREAL MUCILON INFANT MILHO LATA 400G	alimentos
MAIONESE HELLNANNS 500GR	alimentos
REQ + FAMILIA 500G VALEZA Lt: 125601	alimentos
STEAK EMPANADO 60X100G C VALE	alimentos
29-IOG GREGO ZERO PERA 24X100G-V - 731660	alimentos
M.RENATA TD SUPERIORE TAGLIARINI20X500G	alimentos
PRESUNTO COZIDO OVAL BIG SUINO	alimentos
BISCOTTI CON CIOCCOLATO 150g B Cx c/12 un.	alimentos
IOG SEM LAC 150G BICAMADA AMEIXA ZERO CX C/24	alimentos
VIT TRELOSO AMANT CHOC 20X390	alimentos
DANONINHO P/ BEBER MORANGO 100GR 1X1UN QTD. 13.00 UN	alimentos
GRAVITTA LIGHT GRANOLA CACAU C/12 (Lote: 49511, Data Validade: 23/06/2017)	alimentos
POLPA NESTON 600G	alimentos
11-IOG LIQ VITAMINA 6X1260G V - 737737	alimentos
Velly Pipoca Queijo 90gx24	alimentos
AMENDOIM JAP	alimentos
SALG CROKITOS 50X27 GR CEBOLINHA 2	alimentos
Mucilon Nestle Lata 400g Arroz Nestle UN	alimentos
BEB LACT BATAVO 540G MORANGO COCO	alimentos
ACAI C/ BANANA 12X500G	alimentos
MOLHO DE ALHO C/ ERVAS 150ML KI SABOR	alimentos
43-IOG LIQ FRUT VERM 28X180G V - 738869	alimentos
LINGUICA COZIDA PAIO 3P ALEGRA	alimentos
GELEIA MOCOTO C/CANELA DICEL 12 X 400 GR Tot. Tributos R$ 37,42 Federal R$ 19,48 Estadual	alimentos
AGUA COCO KERO COCO 1L	alimentos
MAIONESE HELLNANN S TRAD	alimentos
BATATA PALITO TRAD MCCAIN400G	alimentos
BATATA RUFFLES CEB SALSA 175G	alimentos
4-8716003 - ACHOCOLATADO LECO 9X3X200ML - 8716003	alimentos
BISC DOCE POLV PCT C/25 30G PLAST	alimentos
PAÇOCA KUKYTA PT ROLHA 18X220	alimentos
PIPOCA MICRO YOKI QJ 100G 071	alimentos
NUTRY BANANA 48X3X22G VOL20.00	alimentos
CORN SUGAR 24 X 300 GR Tot. Tributos R$ 50,36 Federal R$ 26,21 Estadual	alimentos
CORPUS FAM MOR 900 LEITE FERMEN	alimentos
BR SUPINO LIGHT CHOCOLATE PC1 EH 24	alimentos
CHA LEAO FUZE VERDE GRANEL 150G CX30	alimentos
COOKIE CASTANHA DO PARA LIGHT - Lote(s): 150703 - Deriv: 15x35g	alimentos
ESPAG OVO PETYBON 24X500G	alimentos
31-8786244 - LECO EXTRA CREMO C/S 15X200G L - 8786244	alimentos
BEB LACTEA UHT BA 10LT-CX 20LT- Lote:110816S2	alimentos
MAC.GALO PARAFUSO SEMOLA UND 1 X 1 500G	alimentos
RAPADURA LEITE C/ AMENDOIMLU 30X600G	alimentos
QUINOTO DE SALMAO E ERVILHA TORTA	alimentos
TEMPERO PARA CARNES 50G	alimentos
LEITE PO NESTLE NINHO SEMI DESN 400G CX 24	alimentos
Strogonoff de Carne	alimentos
CHA LEAO FUZE ROS+HIB+AMO 1,6GX15UN CX36	alimentos
IOG LIQ PAULISTA NAT 170G INTEGRAL	alimentos
MOLHO CHILI HEINZ VIDRO 340G	alimentos
ROSQ AVEIA E MEL - Lote(s): 161024 - Deriv: 20x200g	alimentos
NECTAR ORGANICO DE GOIABA DE BAIXA CALORIA VIAPAX BIO 01L	alimentos
LING.TOSCANA - 5,0 KG	alimentos
POLPA DE TAMARINDO DOCE MEL 100G CX 10KG	alimentos
BOLO DE BANANA SEM GLUTEN, 280G	alimentos
BOLO COM LARANJA, 450G	alimentos
Chocolate Mendoá 60%De Cacau Com Côco 25g (CX C/15)	alimentos
TOMATE SECO IMPERADOR 24X120 GR	alimentos
AZEITONA VD FAT LV PT 24x175 g 0000046205	alimentos
3-IOG LIQ VITAMINA 9X900G - V - 739456	alimentos
BACON EXTRA PALETA CX 8 KG	alimentos
Molho Pimenta Vermelha Forte 900ml - Talentos Food CX 6	alimentos
Mac.Integral Parati Espag.20x500g	alimentos
SUCO TROPICAL DE GOIABA MARATA 27X200ML	alimentos
CREME DE PIMENTA 12X1	alimentos
2-IOG GREGO ZERO AMORA 24X100G - 752979	alimentos
SALTI 175g Cx c/12 un.	alimentos
MOLHO DE ALHO DICEL 9 X 150 ML Tot. Tributos R$ 11,43 Federal R$ 5,95 Estadual	alimentos
45-IOG GREGO ZERO BAUN 24X100G-V - 731661	alimentos
BISC.DIMINAS PAO DE MEL POTE 20X180	alimentos
PICANTES 4 EM 1 - 101G SMART	alimentos
9-IOG GREGO NAO ADOCADO 24X100G - 732668	alimentos
LEITE NINHO 0% LACTOSE 380G	alimentos
CR.AMENDOIM C/ALFARROBA E MASCAVO 390G	alimentos
COOKIE INT.CHOCOLATE C/ GOTAS - Lote(s): 160427 - Deriv: 20x200g	alimentos
DANONE GREGO LIGHT 400G - MARACUJA	alimentos
ESPAGUETE DE FEIJAO AZUKI 200G FITFOOD	alimentos
BF CASTANHA CUPUACÚ 48X3X20G VOL3.00	alimentos
FLOCOS DE CEREAIS SEM GLUTEN C/ RASPAS DE CHOCO - Lote(s): 15072016 - Deriv: 8.300	alimentos
GRANOLA POP DICEL 5 X 1 KG Tot. Tributos R$ 325,92 Federal R$ 169,62 Estadual	alimentos
6-IOG LIQ LACTIVE AME 28X180G V - 738867	alimentos
BISC RECH OREO ORIGINAL 36GR 128X1UN QTD. 1.00 CX	alimentos
POP CORN BACON DICEL 12 X 100 GR Tot. Tributos R$ 2,13 Federal R$ 1,11 Estadual	alimentos
ROSQ COCO LIGHT - Lote(s): 161122 - Deriv: 20x150g	alimentos
EMPADA DE BATATA DOCE COM FRANGO	alimentos
SAL GROSSO BRANCO C ERVAS 36 X 400GR	alimentos
55-IOG GREGO BANA CARAM 24X100G-V - 731662	alimentos
BAND. DOCE DE AMIDO CRIST. LU	alimentos
DOCE DE BANANA BONZAO 20X500	alimentos
MILIOPA NATURAL CONCHINHA GRAN	alimentos
WAFERS AL CACAO 125g Cx c/6 un. BONIFICADO	alimentos
D.JP DOCE AMIDO LU 350G	alimentos
10-REQ CREMOSO TRA 24X140G SINGLE - 644793	alimentos
Batata Pringles 128g Queijo	alimentos
LEITE MILNUTRI 2X800G GTS LATA 400G	alimentos
SAL ROSA TEMPERADO PARA FRANGO - 315G SMART	alimentos
M.INST.RENATA DESCOLADOS CARNE SUAVE 50X85G	alimentos
Biscoito Sabor do Cerrado	alimentos
ACTIMEL LTE FERMENT MORANGO 600G	alimentos
CER NESCAU CX 770 G	alimentos
SALG NATURITOS QUEIJO 40 G C/10 MALINHA	alimentos
AZEITONA VD S/C LV PT 24x175 g 0000045017	alimentos
CRACKERS 210g Cx c/6 un.BONIFICADA P/ PAUTA DE FATURAMENTO	alimentos
AZEITONAS STAND UP 24X100G DEZ+	alimentos
VEG-ANEIS CEBOLA 20X400 CONG EMP LAR	alimentos
COOKIE INT.COCO - Lote(s): 160212 - Deriv: 20x200g	alimentos
Raiz Forte Gourmet 90g	alimentos
BISCOITO WAFER LIMAO 40X115	alimentos
7-1494 - IOG C/MEL INTEGRAL 12X170G V - 1494	alimentos
AZEITE DE OLIVA VDS.12/500 ML	alimentos
OLEO LIZA SOJA PET CX 20x900ML	alimentos
Iog Danone Grego 400g Original	alimentos
PICKLES EM CONS. DICEL 12 X 200 G Tot. Tributos R$ 6,83 Federal R$ 3,55 Estadual	alimentos
DOCE DE BANANA DICEL 10 X 450 GR Tot. Tributos R$ 19,58 Federal R$ 10,19 Estadual	alimentos
PASTA DE AMENDOIM COM GRANULADO	alimentos
CHOC AO LEITE HERSHEYS TAB 130G	alimentos
IOG DAN 170G NATURAL	alimentos
LEITE FERMENT.BIO BALANCE AMEIXA 170 G C/25UN	alimentos
1-IOG MGO C/ SUCR 18X165G V - 738862	alimentos
RAPADURA PURA 300G	alimentos
QA LASANHA BOLONHESA QUALITA 650G	alimentos
TENDER SADIA BOLINHA KG STB KG / 1	alimentos
POLPA TRI-SABOR 540G	alimentos
BISC MARILAN PIT STOP 162G PAO CHAPA (36 UN)	alimentos
3-1232 - REQ CREMOSO TRAD 24X250G D - 1232	alimentos
NECTAR LA FRUIT GOIABA 1L	alimentos
BISC ITAM LOOK STICK BEIJINHO 20UN	alimentos
ACHOC PO NESCAL 2.0 ACTIGEN LT 30X400	alimentos
GELEIA DE MORANGO SEM ADICAO DE ACUCAR ORG VD 240g	alimentos
MARG MILA C SAL 500G CX 12	alimentos
SUCO DE MACA E UVA TINTA INTEGRAL 6X1L	alimentos
Bisc Wafer Mor Richester Amori 120g	alimentos
Doce de Morango AUREA 400g 1x12	alimentos
FIBROCRAC LIGHT AVEIA SC 150G.Lt: 6040278	alimentos
BARRAS DE CHOCOLATE ARTESANAL - 100GR - 70% CACAU	alimentos
PEPPERONI FATIADO PCT 1KG(1)(263)	alimentos
IOG.DANONE DANIO ABACAXI RASPAS LIM 125G QTD. 23 UN	alimentos
GELEIA MOCOTO C/AMEND. DICEL 12 X 400 GR Tot. Tributos R$ 8,61 Federal R$ 4,48 Estadual	alimentos
1-280 - GORD VEG MESA 12X500G - 330892	alimentos
Pao de Quinoa com W. Isolado	alimentos
27-IOG POLP FV E COC 8X540G-VIGOR - 753475	alimentos
Biscoito Passatempo Recheado 140g Choco Tradicional Nestle UN	alimentos
PATA KING CRAB . S CL IQF CISANDINA CXA PDV - 09.086.000-9	alimentos
BOLO G NATURE LARANJA 280G	alimentos
PASTA DE ATUM	alimentos
PESSEGO CALDA DIET LV LT 12x470 g 0000042785	alimentos
ATUM SOLIDO AO NATURAL 24 X 170 GR	alimentos
NINHO Lepo Inst MG 12x900g PR L900P800BR	alimentos
AVEIA NESTLE NESFIT INSTANT 170G CX 24	alimentos
MOLHO POMAR BOLONH SACHE 300G	alimentos
DOCE MARACANA BANANA JP 200g	alimentos
ALIMENTO DE ARROZ RISOVITA COCO 200ML	alimentos
25-IOG GREGO FR AMAR 24X100G - V - 731671	alimentos
BISCOITO BELVITA MACA CANELA3X30G 76223008460100	alimentos
IOG INT C/ POLPA E PEDACOS DE MORANGO 500G	alimentos
AZEITONA VERDE IMPERADOR POUCHE 24X200GR	alimentos
Tempero Completo Mariza 300g CX 24	alimentos
BEBIDA ACHOC NESCAU NESTLE 200ML	alimentos
Bisc.Rosca Parati Choc.Radcau 12x335g	alimentos
CEBOLINHA CRIST LV PT 24x200 g 0000043698	alimentos
PALMITO INTEIRO DICEL 300 GR Tot. Tributos R$ 9,92 Federal	alimentos
BATATA RUFFLES CHURRASCO 57G	alimentos
CHIPA DE QUEIJO GD 4KG- (Vlr Aprox. Tributos R$ 72.26 (27.45%) Fonte:IBPT	alimentos
COOKIES KODILAR CASTANHAS 180G	alimentos
Salsichas Mini Wini 260g	alimentos
MASSA FIDELINHO SEM 12X1000	alimentos
MOSTARDA BISNAGA 12X180g PREDILECTA	alimentos
BARRINHA GRAND OR MEIO AMARGO C/AVELA CARAMELIZADO 42G- HEIDI	alimentos
MOLHO SALADA ROSE FUGINI FRS12 X 250 ML	alimentos
"CONFEITO PIPPER CHOCOLATE BRANCO -MARCA SAM""S- 24X500G"	alimentos
AZEITONA VERDE S/ CAROCO MACARICO12/165	alimentos
BEB LACTEA UHT BA 2,5LT-CX 20LT - Lote:22071602	alimentos
MOSTARDA PICANTE DICEL 12 X 200 GR Tot. Tributos R$ 14,53 Federal	alimentos
MARACUJA POLPA FRUTAE 18X4X100GR	alimentos
PAO INTEGRAL **	alimentos
AZEITONA VERDE FATIADA 12 X 170 G	alimentos
15-IOG LIQ FRUT VERM 28X180G V - 738869	alimentos
"ATUM RALADO EM OLEO COMESTIVEL HEMMER;LT; CX 24; 0,120 KG"	alimentos
AZ.VDS.MANZANILLA VF-SACHE DP 24/150G 0	alimentos
POMAROLA TOMPELADO24X240G/400G	alimentos
ROSQ AVEIA E MEL - Lote(s): 160204 - Deriv: 20x200g	alimentos
OVO 15 LACTA LEITE 12X196G 76223005157700	alimentos
CER. ULTRA FLAKES QUALITA 24X300G	alimentos
DANIO MORANGO 125G	alimentos
BC NUTRY COCO CHOC 48X3X22G VOL10.00	alimentos
9-IOG GREGO LIMAO SICI 24X100G-V - 731669	alimentos
BISC. DE MILHO - Lote(s): R16042H - Deriv: 12.120 GRAMAS	alimentos
2-IOG LIQ MORANGO 9X900G - V - 739455	alimentos
RAPADURA BATIDA ELDORADO 10X600	alimentos
IOG PEDACOS PESSEGO CP 165G(1,2)(823)	alimentos
GRANOLA POP DICEL 5 X 1 KG Tot. Tributos R$ 244,44 Federal R$ 127,22 Estadual	alimentos
48-IOG GREGO FLOCOS 24X100G-V - 731675	alimentos
LEITE FER ACTIVIA LIQ S/LACT MOR BA 850G DANONE	alimentos
PAO DE MINUTO 550G	alimentos
Barra Cer.GranoFibra Light Coco 24x20g	alimentos
HARALD BRIGADEIRO MELKEN 1KG	alimentos
7000977003 - SALGADINHO DE BATATA FRITA - PRINGLES REGULAR SALGADINHO DE BATATA FRITA PRINGLES REGULAR PR RG BBQ 18X128G	alimentos
BATA.PRINGLES CREME/CEB COPA 155G	alimentos
COOKIE INTEGRAL CASTANHA DO PARA 80g - Lote(s): 160218 - Deriv: 12.80gr	alimentos
SALAD DRESSING ITALIANO MF 12X234GR	alimentos
GRAIN FLAKES TRADICIONAL - Lote(s): 160615 - Deriv: 22x300g	alimentos
SUCO C. LARGO 1,5L UVA	alimentos
PIMENTA CUMARI 30G KI SABOR	alimentos
SALG MICOS PIZZA 55G	alimentos
TALENTO Tab Choc Bco Cer 8(12x100g)XW	alimentos
89-IOG LIQ VITAMINA 6X1260G V - 737737	alimentos
CHOCOLATE EM PO LEVAPAN 1,005KG 01X1 35%	alimentos
7000971002 SALGADINHO DE BATATA FRITA - PRINGLES REGULAR SALGADINHO DE BATATA FRITA PRINGLES REGULAR PR SMS ORG 12X37G V	alimentos
ROSQ BANANA E MACA - Lote(s): 160317 - Deriv: 20x200g	alimentos
AZ.VDS.TEMPERADA SABOR ANCHOVA VF-VIDRO 12/145G 0	alimentos
PASTA DE AMENDOIM CANDY 360GR S/ACUCAR	alimentos
POLPA PIM. EXTRA FORTE DICEL 12 X 60 GR Tot. Tributos R$ 9,87 Federal R$ 5,14 Estadual	alimentos
REQ COPO 200G VALEZA Lt: 123803	alimentos
ROYALE AO LEITE FLOCOS 40g-12x600gr	alimentos
DOCE MARRON GLACE PREDILECTA 600G	alimentos
BEBIDA LACTEA UHT CHOCOLATE ZERO LACTOSE 200 ML ITALAC	alimentos
BOMBOM ARCOR BONOBON BRIGADEI PC 50UN	alimentos
NUTS BAR CASTANHAS E FRUTAS C/30 (Lote: 51111, Data Validade: 07/06/2017)	alimentos
SUCO DE GOIABA SERIGY 12 X 500 ml	alimentos
TEMPERO MRS. DASH EM FRASCO SABOR EXTRA PICANTE 71g	alimentos
DISP. C/ 12 PALEO NUTS - MAC. + AMENDOA + CACAU	alimentos
DISP. C/ 12 PALEO NUTS - CASTANHAS + ALFARROBA	alimentos
CANELA PO 10G 20X1	alimentos
MOLHO ESP TINTA DE LULABLISTER C/4 SACHES DE 4G CADA	alimentos
COCADA EBENEZER 20X1	alimentos
OVO LACTA POLLY POCKET 170G 76223008750900	alimentos
PAO MINI ARABE UND	alimentos
DORITOS E CHIPS QJ NACHO 55G CX 37	alimentos
3-IOG GREGO NAO ADOCADO 24X100G - 732668	alimentos
ACAI ESSENCIAL MEDIO 100G Lt 001012	alimentos
MOLHO PIZZA STAND UP 24X340g	alimentos
POLPA DE MORANGO 100 gValor Aprox. Trib. R$210,90 Federal e R$387,60 Estadual Fonte: Lei n. 12.741/12. Fonte: IBPT	alimentos
TEMPERO MAGIC SALT FREE SEASONING 57G, INDICADO PARA TODOS OS USOS, LIVRE DE SAL	alimentos
LEITE FERM DANONE 400G ACTIVIA MORANGO	alimentos
BISC VISCONTI AMANT LEITE 315G CX 24	alimentos
AZEITE BORGES OLIVIA EXT VIRG 250ML	alimentos
PASTA DE ALHO/SAL DICEL 12X 300 GR Tot. Tributos R$ 33,43 Federal R$ 17,40 Estadual	alimentos
AZEITE EV ITA OLITALIA RD500ML	alimentos
MOLHO SHOYU IMPERADOR 6X900 ML	alimentos
