text	cosmetics	cleaning	food
POLPA DE CAJA 10X100GR	0	0	1
REQUEIJAO LIGHT 180 G(1,2)(975)	0	0	1
NINHO OVO PTBON 24X500G	0	0	1
DOCE DE LEITE EM PO RICCO 30 UNID	0	0	1
LEITE APTAMIL SOJA 2 800G	0	0	1
AZEI POR GALLO VD 500ML	0	0	1
0-IOG C/SUCRILHOS 12X165 G V - 464816	0	0	1
REQ LIGHT 200G VALEZA Lt: 118772	0	0	1
BANANADA TABLETE 24X350g PREDILECTA	0	0	1
CAJU POLPA FRUTAE 18X4X100GR	0	0	1
COOKIE LIGHT PAPAIA COM CASSIS 35G - Lote(s): 160425 - Deriv: 15x35g	0	0	1
REQ 500G LIGHT VALE Lt: 126334	0	0	1
GRANOLA 300 G VITALICIA	0	0	1
TEMP. P/ CHUR. C/ PIM. DICEL 10 X 1 KG Tot. Tributos R$ 4,21 Federal R$ 2,19 Estadual	0	0	1
SUCO KAPO 200ML ABACAXI (12 UN)	0	0	1
PAO AUSTRALIANO 350G	0	0	1
EXT.TOM.DECORADO CP12/ 190 GRS	0	0	1
BARRA TRADICIONAL 4.24.22 - Lote(s): 160413 - Deriv: 4.24.22g	0	0	1
NECTAR DAFRUTA ABACAXI 12X1 LTCX12UN	0	0	1
DOCE DE BATATA LU CRIST. 20X350	0	0	1
DUETO MILHO/ERVILHA 24X200	0	0	1
PAO FORMA NUTRELLA CANELA E PASSAS 400G	0	0	1
LEITE FERM. TRADICIONAL 160G TP 3X3	0	0	1
11-IOG MGO CHOCOMAX 18X165G V - 738803	0	0	1
REQ 500G QUALITA LIGHT Lt: 126159	0	0	1
RF.BEB.LACTEA BATAVO MORANGO UND 1 X 1 900G	0	0	1
7000977002 - SALGADINHO DE BATATA FRITA - PRINGLES REGULAR SALGADINHO DE BATATA FRITA PRINGLES REGULAR PR RG BBQ 18X128G	0	0	1
GNOCCHI 24X0,225G / 5,4KG	0	0	1
TORRADA MULTIGRAOS BAUDUCCO 160G	0	0	1
BISC ZABET MOUSSE BLACK BAUNILHA 145GR CX-35-UN	0	0	1
BOMBOM LACTA LAKA 20X20G 76223008624700	0	0	1
FUSILLI GDURO INT PTBON 18X500G	0	0	1
13-IOG GREGO FR AMAR 24X100G - V - 731671	0	0	1
MOLHO BARBECUE DICEL 6 X 270 ML Tot. Tributos R$ 45,27 Federal R$ 23,56 Estadual	0	0	1
AZEITONA VD C/C LV PT 24x200 g 0000047975	0	0	1
D.JP DOCE CASADINHO 400G	0	0	1
GNOCCHI 300g Cx c/6 un.	0	0	1
FRANGO GRELHADO TIRAS PCT 1KG	0	0	1
LINGUICA CALABRESA DEFUMADA DALIA	0	0	1
Goiabada AUREA Poly 300g 1x24	0	0	1
PEITO DE FRANGO COZIDO E DEFUMADO	0	0	1
GELEIA DANA AMEIXA 454GR CX / 12	0	0	1
CHOCOLATE TRI-GOSTOSO BRANCO COM BANANA 25G CAIXA C/12 DISPLAYS	0	0	1
M.RENATA TD SUPERIORE FUSILLI 20X500G	0	0	1
MOSTARDA AMARELA CLASSIC FRENCHS - BG, CX 20, 0,226 KG	0	0	1
COOKIE AMEIXA E COCO DIET - Lote(s): 160803 - Deriv: 20x150g	0	0	1
BOMBOM LACTA SONHO VALSA 1KG 78960196020310UN1UN	0	0	1
SUCO BELA ISCHIA 1LT MANGA (12 UN)	0	0	1
ACTIVIA CAFE MANHA MOR/BAN/MAC 170GR 1X1UN QTD. 17.00 UN	0	0	1
4-1357 - IOG NATURAL DESN 12X170G V - 1357	0	0	1
CHA MATEPYTAIA - CX 12 UN 300ML	0	0	1
MAC PENNE RIGATE BARILLA OVOS 500G	0	0	1
NECTAR ACEROLA EVA 200ML CX 24UN	0	0	1
NUTRY CASTANHA CHOC 48X3X22G VOL10.00	0	0	1
PAUSA CIOK 35g Cx. c/10 un.BONIFICADA P/ DEGUSTACAO INAUGURACAO	0	0	1
LEITE CONDENSADO MOCA 395GR	0	0	1
COOKIE CASTANHA PARA - Lote(s): 160303 - Deriv: 20x200g	0	0	1
1-IOG LIQ MGO INF 28X180G V - 738872	0	0	1
- AZ.VDS.STD.RIVOLI-VIDRO 12/500G	0	0	1
LEITE FERM DANONE 400G AMEIXA	0	0	1
LEITE FERMENTADO ELEGE BOB ESPONJA 480G FRUT CITRI	0	0	1
PIPOCA P/MICROONDAS YOKI 100GR 01X1 MANTE	0	0	1
NUTRY BF CAS/CP 24X20G	0	0	1
OLEO DE CANOLA SINHA PET 20x900ml	0	0	1
PÃO BATATA COM SEMENTES	0	0	1
SUPINO LIGHT BAN.FIBRAS LIN. D.C/30 (Lote: 48705, Data Validade: 08/11/2016Lote: 48861, Data Validade: 01/12	0	0	1
BN NUTRY DAMASCO 24X2X30G VOL3.00	0	0	1
CHOC LACTA AO LEITE 150G	0	0	1
MOLHO DE PEQUI DICEL 6 X 200 GR Tot. Tributos R$ 4,61 Federal R$ 2,40 Estadual	0	0	1
MAC C/ OVOS BARILLA PARAFUSO 500G	0	0	1
15-IOG POLPA MGO 8X6X90G-V-INFANT - 733540	0	0	1
MASSA MILHO SEM GLUTEN FUSILLI 500G - SAM MILLS	0	0	1
LEITE CONDENSADO LINEA 12X210G(LOTE: 5072 - DT. VALIDADE: 25/03/17)	0	0	1
BOLO BANANA EVENTO	0	0	1
BEB LACTEA UHT CH 2,5LT-CX 22KG - Lote:171016P1	0	0	1
SUCO DAFRUTA PRONTO MARACUJA 200ML CX/0027/UN	0	0	1
IOG SEM LAC DES 150G MOR.COLAGENO ZERO	0	0	1
FUSILLI GDURO INT PETYBON 18X500G	0	0	1
BEB LACTEA FERM MORANGO 170G PENSE ZERO	0	0	1
POLPA DE MARACUJA 10X100GR X 12	0	0	1
DANONE 900 G LIQUIDO VITAMINAS	0	0	1
EXT T OLE SH UN - 1X340G	0	0	1
GRANOLA TRADICIONAL - 6 X 250 G	0	0	1
CHA MATE HIBISCO 300ML	0	0	1
CHOC ARCOR AMENDOIM 125G	0	0	1
ROSQ GERGELIM E LINHACA - Lote(s): 160405 - Deriv: 20x200g	0	0	1
MOSTARDA TRADICIONAL 200G	0	0	1
CEREAL MAT VIT CARREFOUR CHOC 510G	0	0	1
BISC RECH BONO CHOC NESTLE 140G CX 63	0	0	1
QUIABO RESFRIADO MACHADINHO 250G	0	0	1
SNACKS BATATA DOCE E BETERRABA 30G	0	0	1
KIT TIGELA 8,99 Tot. Tributos R$ 521,86 Federal R$ 271,60 Estadual	0	0	1
PALMITO PIC IMPERADOR 300G	0	0	1
AZEITE OLIVA EXTRAV. 0,3 PORTUGUES HEMMER - VD, CX 12, 0,500 ML	0	0	1
IOG SEM LAC PARCIAL SALADA 900G	0	0	1
ADORALLE MAC SEM C/OVOS AVE MARIA20x500g	0	0	1
CR LEITE PIRACANJUBA TP 200G	0	0	1
LIMONADA ADOCADA PET 900 ML	0	0	1
CR LEITE PIRACANJUBA	0	0	1
XAROPE DE GUARANA DIET 900 ml x 12	0	0	1
NAN SUPR 2 LEIT 6X800	0	0	1
35-MARG 80% VIGOR COM SAL 12X500G - 735562	0	0	1
COOKIE INTEG BAUDUC AVEIA PASS 140G	0	0	1
SNACK SALGADO S/GLUTEN GERGELIM C/ ALECRIM 25G	0	0	1
EXTRATO COPO 20x260g BOB ESPONJA	0	0	1
CONFEITO M MS AMENDOIM PC 200G	0	0	1
COAL COND QUAL 400G Lt: 119280	0	0	1
MUCILON NESTLE ARROZ E AVEIA 230G	0	0	1
POLPA DE TAMARINDO DAY FRUT	0	0	1
TEMPERO LIQ COMP NONO VITO 500ML SHOYU (12 UN)	0	0	1
RF.PRESUNTO MAGRO COZ.PAULICEIA GR 1 X 1 1G	0	0	1
1-752 - MAIONESE MESA 12X500G - 752	0	0	1
9-IOG GREGO FR VERM 24X100G - V - 731674	0	0	1
DOCE EM PT(50X1) ROLHA EMBALADA	0	0	1
BOLO SABOR CHOCOLATE	0	0	1
BARRINHA BANANA - 2 UN	0	0	1
BEBIDA DE CUPUACU IVAI 12 COPOS 300ML	0	0	1
REQ BIS CHEDDAR 400G VALEZA Lt: 122648	0	0	1
ROYALE BRANCO 40g-12x600gr	0	0	1
MAIONESE COM ERVAS FINAS 12 X 200 GR Tot. Tributos R$ 18,83 Federal R$ 9,80 Estadual	0	0	1
MAIONESE PICANTE DICEL 12 X 200 GR Tot. Tributos R$ 6,59 Federal R$ 3,43 Estadual	0	0	1
PIZZA SEARA 460G FGO CATUP (12 UN)	0	0	1
REQUEIJAO CREMOSO ZERO LACTOSE COPO 180G	0	0	1
POLPA SEMPRE VIVA CX C/ 36 PCT 04 UND X 100GR MARACUJA	0	0	1
17-IOG LIQ MORANGO 9X900G - V - 739455	0	0	1
AZEITONA PRETA AZAPA DICEL 12 X 500 G Tot. Tributos R$ 31,15 Federal	0	0	1
BOX TRIO MORANGUINHO 12X12X40G	0	0	1
BISC.GALO RECHEADO MORANGO20X345G	0	0	1
BISCOITO CLUB SC PIZZA 156G 76223000533211	0	0	1
LEITE NAN AR 400G	0	0	1
NUTRY TRUFA 48X3X20G VOL13.00	0	0	1
IOG DANONE LIQ MORANGO 170GR 1X1UN QTD. 25.00 UN	0	0	1
GELEIA DE MORANGO SEM ADICAO DE ACUCAR ORG VD 240G 250716	0	0	1
SARDINHA G COSTA DEFUMADA 125G	0	0	1
PENNONI - 500G	0	0	1
33-1358 - COALHADA 12X170G V - 1358	0	0	1
Bisc.Rech.Padua Terror Mor.30x120g	0	0	1
MUCILON DE ARROZ E AVEIA 400G	0	0	1
OLEO GIRASSOL LIZA 900ML CX 20	0	0	1
OLEO SOJA BRASILEIRO PET 900ML (20 UN)	0	0	1
MOLHO BRC PREDILECTA SCH 240G	0	0	1
RICHESTER GOLD CLASSSUP. BISC. SALG. AZEITE E ERVAS 36X156	0	0	1
Leite Ferm Activia 400g Maca Blueberry	0	0	1
BISC. MARIA CLARA SEQUILHOS 300 G C/15 - BAS	0	0	1
MABEL ROSCA CHOC 400X28	0	0	1
1-8716101 - ACHOCOLATADO LECO 12X1L L - 8716101	0	0	1
Goiabada cascao DIET tablete, 15x250g, Sep: 5057	0	0	1
ROSQUINHA GALO SHOW SABOR LEITE 12X400G	0	0	1
CHA CHINES BRANCO 10G	0	0	1
AZEITE EV ITA ITALICO VD 500ML	0	0	1
CHA MAIS CHA SUBLIME TERNURA 10 SACHES 12G	0	0	1
UMBU POLPA FRUTAE 24X100G	0	0	1
MARG QUALY 500G C/S	0	0	1
NECTAR DE UVA ORGANICO 1L	0	0	1
RICHESTER AMORI RECH MORANGO 30X140	0	0	1
AZEITONA VD FAT LV PT 12x300 g 0000044594	0	0	1
REQUEIJAO POCOS DE CALDAS LIGHT CP 200G - 7898955617403	0	0	1
AZEITONA VERDE DICEL 12 X 500 G Tot. Tributos R$ 21,08 Federal	0	0	1
DOCE DE LEITE TALHADO	0	0	1
CHA LEAO FUZE PRETO+CANELA1.6GX15UN CX36	0	0	1
CEREAL MATINAL FRUIT RINGS 6 X 200 GR Tot. Tributos R$ 6,71 Federal R$ 3,49 Estadual	0	0	1
OVOS CONTENTTO 20 X 70G Nº 77	0	0	1
PIMENTA BIQUINHO EM CONSERVA MARATA 12XLIQ.200GR/DREN.100GR	0	0	1
DOCE BONZAO LEITE 20X500	0	0	1
DOCE PE DE MOCA RICCO PT 20 UNID	0	0	1
DOCE CANAA CAJU CRIST. 40X400G	0	0	1
Leite Ferm Activia 180g Liquido Manga Maracuja Sem Lactose Danone UN	0	0	1
PAO INTEGRAL LIGHT 400G	0	0	1
4-IOG LIQ MORANGO 6X1260G V - 737736	0	0	1
CHOCOLATE TRI-GOSTOSO COM ACAI 13G CAIXA C/12 DISPLAYS	0	0	1
BISC.PORTO ALEGRE CHAMPAGNE CXA 1 X 24 150G	0	0	1
DOCE DE LEITE LU BAN.20X350	0	0	1
10 HORAS - FERM - PAO FRANCES	0	0	1
POLPA DE TOMATE QUERO TP 24/520G	0	0	1
REQ FIBRAS LIGHT 200G VALEZA Lt: 118104	0	0	1
7898925675051CHA SONETO PARA SONHAR ORG. SACHE CX COM 10 UNID.10G	0	0	1
GRAN COOKIE INT NUTS C/ GOTAS DE CHOCOLATE - Lote(s): 151119 - Deriv: 10x150g	0	0	1
CX/12 UN COOKIES S/GLUTEN QUINOA C/CHOCOLATE BRANCO 90G L:12780 QTD:1	0	0	1
SALG AMENDUPA CHURRASCO 50G CX C/ 20	0	0	1
TEMPERO ARISCO COMPLETO ALHO SAL 1KG	0	0	1
IOG GREGO LIGHT MARACUJA 400GR DANONE	0	0	1
PAO DE AIPIM COM SEMENTES	0	0	1
PALMITO DICEL PICADO 300 GR Tot. Tributos R$ 34,98 Federal	0	0	1
LARANJA SUCO FRUTAE 24X100G	0	0	1
Leite Ferm Activia 100g Natural Sem Lactose Danone UN	0	0	1
STEVITA ACHOCOLATADO 12X220G Lote: 611005	0	0	1
BARRA BANANA LINEA 6X24X25G(LOTE: 6081 - DT. VALIDADE: 21/03/17)	0	0	1
SMOOTHIE DE ACAI C/ BANANA 12/300ML COPO	0	0	1
8-IOG TRAD CEREAL CHOC 18X165G V - 738863	0	0	1
WAFER NAPOLITANO - 40X110 GRS	0	0	1
25-1448 - REQ CREMOSO TRAD 24X200G V - 1448	0	0	1
NECTAR LA FRUIT PESSEGO LIGHT 200ML	0	0	1
FEIJAO PRETO ORG COZIDO A VAPOR 300g 190816	0	0	1
PASTEL DE CARNE	0	0	1
SUCO TAMPICO FR CITRICAS 2L	0	0	1
MAIONESE LIZA LIGHT 500ML CX 12	0	0	1
RF.LEITE FERM.ACTIVIA MORANGO UND 1 X 1 180G	0	0	1
Wafer Parati Integral Leite Malt.30x90g	0	0	1
CHOCOLATE TRI-GOSTOSO BRANCO COM COCO 25G CAIXA C/12 DISPLAYS	0	0	1
ERVA MATE UHDE ICE MENTOL 12X500GR	0	0	1
BISC DIMINAS AZEITE C LINHACA SB ALHO 2,0 KG	0	0	1
AVEIA CARAMELIZADA - 1 X 10	0	0	1
PASTA DE AMENDOIM AMENDOPOWER 500GR	0	0	1
BISC.DIMINAS BELISCAO PCT 30X100	0	0	1
SIMILAC 1 NG LATA 400G	0	0	1
BISCOITO OREO CHOCOLATE 8X36G 76223008734700	0	0	1
POLPA DE AÇAI POPULAR RAJA 100GR	0	0	1
DOCE DE LEITE COM PAU DE MAMAO 500GR	0	0	1
NECTAR DE LARANJA EMBALAGEM 200ML 1X24	0	0	1
CEREAL DRAG MICRO COLORIDO CHOCO POWER BALL CX 12 X 500 G	0	0	1
DANONINHO P/ BEBER MORANGO 100GR 1X1UN QTD. 6.00 UN	0	0	1
M.RENATA C/OVOS NINHO 2 20X500G	0	0	1
MAC.ADRIA PENNE G.DORO UND 1 X 1 500G	0	0	1
AZEITE LAGAR DO PORTO 250 ML	0	0	1
ROSQUINHA DE LINHAÇA E GERGELIM INTEGRAL 290GR	0	0	1
DOCE CAIXINHA AMENDOIM C LEITE 350GR	0	0	1
TORRONE DICEL 10 X 140 GR Tot. Tributos R$ 3,77 Federal R$ 1,96 Estadual	0	0	1
LEITE FERM DANONE ACTIVIA M/AM LIGH 800G QTD. 5 UN	0	0	1
BOLO MARACUJA EVENTO	0	0	1
CM NUTRY MORANGO CXT 12X280G VOL152.00	0	0	1
CHOCOLATE AMARGO LIMAO E MENTA 80G HEIDI	0	0	1
MAIONESE DICEL 12 X 500 G Tot. Tributos R$ 5,11 Federal R$ 2,66 Estadual	0	0	1
PASTA DE ALHO E SAL C/ERVAS FINAS 400G24X1	0	0	1
SALG ELMA CHIPS FANDANGOS PRES 175G CX 12	0	0	1
3-1232 - REQ CREMOSO TRAD 24X250G D - 331114	0	0	1
23-IOG GREGO LIMAO SICI 24X100G-V - 731669	0	0	1
COLORIFICO PROVATTI 1x1 40GR	0	0	1
GRANEL MICRO RICE BOLL FRUIT - 6 X 1	0	0	1
AQUARELA INTEIRO 270GR	0	0	1
CHOC CAST PARA TALENTO 100G	0	0	1
Creme de Chocolate com Avelas em Bisnaga 300g	0	0	1
31-IOG LIQ MARACUJA 28X180G V - 738865	0	0	1
REQUEIJAO CREMOSO TRAD BATAVO 200G	0	0	1
KIT TIGELA 8,99 Tot. Tributos R$ 10,44 Federal R$ 5,43 Estadual	0	0	1
POP CORN MANT. DICEL 12 X 100 GR Tot. Tributos R$ 4,52 Federal R$ 2,35 Estadual	0	0	1
PEITO PERU CARDEAL S CASCA 150G	0	0	1
10-IOG LIQ MGO INF 9X900G - VIGOR - 752731	0	0	1
SUCO ALIANCA UVA INT 2 L CX 6	0	0	1
Mac. Semola Espiral Emege 24x500g	0	0	1
BN NUTRY MORANGO 24X2X30G VOL10.00	0	0	1
20-1187 - BEBIDA DE LARANJA 27X200ML V - 1187	0	0	1
OVO PASCOA 15 LACTA LEITE 12UNX196G	0	0	1
20-8716003 - ACHOCOLATADO LECO 9X3X200ML - 8716003	0	0	1
RECHEADO BLACK FUTURINHOS 30 X130g	0	0	1
3-890 - MAIONESE VIGOR 24X200G - 890	0	0	1
AZ.VDS.FATIADAS VF-VIDRO 12/280G 0	0	0	1
"MOLHO DE ALHO C/PIMENTA HEMMER;VD; CX 12; 0,150 ML"	0	0	1
Pao de Mel cx 24	0	0	1
AZEITONA VD C/C LV PT 12x360 g 0000046931	0	0	1
DOCE INCOTRIL UVA 400G	0	0	1
MAGRE PLAN CHA TRAD 60SACHES Lote: 000818 Venc.Lote: 23/08/2016	0	0	1
LINGUICA TOSCANA (5KG)	0	0	1
GEL. MORANGO C/18	0	0	1
LEITE CONDENSADO LEITBOM TP 395G 01X1	0	0	1
PALMITO DICEL PICADO 300 GR Tot. Tributos R$ 13,36 Federal	0	0	1
GRANOLA SUPER FRT LINEA 8X250G(LOTE: 15512 - DT. VALIDADE: 10/08/16)	0	0	1
GELEIA DAMASCO LINEA 12X230G(LOTE: 87033 - DT. VALIDADE: 15/04/18)	0	0	1
DOCE BANANINHA ZERO ACUCARLU 24X30GR	0	0	1
IOG INTEG MORANGO COM FLOCOS 130G	0	0	1
SALG ELMA CHIPS FANDANGOS PRES 164G	0	0	1
GARRAFINHA DE ACAFRAO 90GR	0	0	1
35-IOG GREGO BANA CARAM 24X100G-V - 731662	0	0	1
PASTA DE ALHO C/SAL 24X300GR	0	0	1
GELEIA CASEIRA DE CANELA MARACANA 200G JP	0	0	1
DANONE PEDACOS 400G - MORANGO	0	0	1
MACARRAO PADRE NOSSO SEM.SOT.24X500G	0	0	1
LEITE CONDENSADO ZERO LACTOSE 395 G ITALAC	0	0	1
SELETA DE LEGUMES QUERO LT 6/2000G	0	0	1
STEVITA ACHOCOLATADO 12X220G Lote: 611013	0	0	1
CHA LEAO CAMOMILA SCH 15G	0	0	1
23-IOG POLPA MGO 8X6X90G V - 666722	0	0	1
ELEFANTE Lata 48x130	0	0	1
VIT SEQUILHO LEITE 30X100	0	0	1
Batata Naturals com Azeitonas 100g	0	0	1
LEVITTA SEMENTES GERG E CACAU C/30 (Lote: 48971, Data Validade: 01/12/2016)	0	0	1
MOSTARDA DICEL 12 X 200 ML Tot. Tributos R$ 24,53 Federal R$ 12,77 Estadual	0	0	1
AZEITE GALLO GRANDE ESCOLHA 500ML CX / 20	0	0	1
BATATA PALHA EXTRA FINA FUGINI SACHE 20 X 120G	0	0	1
OLEO SOJA VALENCIA PET 900ML 1X1UN QTD. 20000.00 UN	0	0	1
CX/12 UN GRANOLA SEM GLUTEN CHIA COM BANANA 200G L:12973 QTD:4	0	0	1
BISCOITO RECH MORANGO 110G	0	0	1
GOIABA BRASFRUT 1 KG	0	0	1
SUCO C. LARGO 12/1L TANGERINA	0	0	1
Flay Toast Salgada 12x150g	0	0	1
BATATA ONDULADA NATURAL 20X45G PRATIC LEVE	0	0	1
RICHESTER DELICIA QUEIJADINHA 30X140	0	0	1
BC NUTRY AV BAN MEL 48X3X22G VOL8.00	0	0	1
Mucilon Nestle 190ml Original Nestle UN	0	0	1
PAO INTEGRAL DE TRIGO E LINHO LIGTH 400G	0	0	1
CHOC LACTA SONHO DE VALSA PCT 1KG	0	0	1
BEB LAC UHT CHOCOMILK BTV MIDI 3X200ML	0	0	1
AZEITONA VD FATIADA 12x160	0	0	1
BC NUTRY AV BAN MEL 12X24X22G VOL50.00	0	0	1
GRANOLA POP DICEL 5 X 1 KG Tot. Tributos R$ 162,96 Federal R$ 84,81 Estadual	0	0	1
NINHO MOR 900G	0	0	1
CHA LEAO 10G CAMOMILA	0	0	1
PÃO HAMBURGUER	0	0	1
BOLACHA S/ACUCAR GERGELIM 190G	0	0	1
EXT.TOM.DECORADO CP12/ 260 GRS	0	0	1
MAION.HEINZ POTE CXA 1 X 12 400G	0	0	1
SUCO MAGUARY NECTAR PET 1,5LT CAJU (6 UN)	0	0	1
ROSQ CASTANHA DO PARA LIGHT - Lote(s): 160401 - Deriv: 20x150g	0	0	1
ERVILHA E CENOURA VDS 12/200 G	0	0	1
DANONINHO PARA BEBER BANA/MACA 100G	0	0	1
Caixa Molho Curry 270g c/ 8	0	0	1
EXT TOMATE OLE CP 12X260GR	0	0	1
DOCE GOIABADA DEZ POLI 300G	0	0	1
AZEITONAS V. BONARE SACHE 20X100G C/ CAROCO	0	0	1
DOCE DE AMIDO EM BANDEJAS DE 350 GR	0	0	1
AZEITONA VERDE GALLO AZ OREG 170G	0	0	1
BEBIDA ORG ARROZ COM CALCIO 1L - Lote(s): L6092 - Deriv: 12.1000ml	0	0	1
MAIONESE ARISCO PET 250GR CX/0024	0	0	1
Tempero Poultry Magic 71G	0	0	1
REQ BIS CHEDDAR 400G VALEZA Lt: 121671	0	0	1
GELEIA MORANGO LINEA 12X230G(LOTE: 87871 - DT. VALIDADE: 26/11/18)	0	0	1
CAFE EXPORT 250G	0	0	1
Molho de Pimenta Chipotle Mendez 12X80 ml	0	0	1
"PICLES MISTO SUAVE HEMMER;PT; CX 15; 0,380 KG"	0	0	1
2-280 - GORD VEG MESA 12X500G - 330892	0	0	1
SALGAD MILHO RENA	0	0	1
MOLHO MANJERICAO HEINZ SC 24/340G	0	0	1
BEBIDA LACTEA PAULISTA NAT.GRANOL 170 GR QTD. 1 UN	0	0	1
12-IOG LIQ MORANGO 6X1260G V - 737736	0	0	1
BISC CLUB SOCIAL INT AVEIA CENT 156GR	0	0	1
PALMITO TOLETE ACAI POTE 300GR 15X1	0	0	1
OLEO DE SOJA LIZA PET 900ML	0	0	1
KIT TIGELA SEM PRECO 12 X 500 GR Tot. Tributos R$ 484,20 Federal R$ 252,00 Estadual	0	0	1
0-1459 - IOG INT AMEIXA 12X170G V - 330570	0	0	1
MOLHO PIMENTA CHILI GARLIC 368G	0	0	1
BF LARANJA 48X3X20G VOL24.00	0	0	1
MAC MILHO GNOCCHILV 200G	0	0	1
7-IOG GREGO TRAD 24X100G - VIGOR - 731672	0	0	1
CHA DE ERV BOLDO 12X10X1,0 G	0	0	1
DOCE DE LEITE COM COCO 500GR	0	0	1
IOG BICAMADAS MORANGO CP 165G(1,3)(709)	0	0	1
Adoralle Nectar Goiaba 24x200 ml	0	0	1
DOCE MARRON GLACE PREDILECTA 350G	0	0	1
MILNUTRI CEREAL ARROZ E AVEIA 230G	0	0	1
DOCE CRISTALIZADO SIRIO 350GR	0	0	1
NUTRY BANANA 48X3X22G VOL24.00	0	0	1
CEREAL ACUC VIT CARREFOUR DISCOUNT 300G	0	0	1
5-IOG GREGO LIMAO SICI 24X100G-V - 731669	0	0	1
14-1232 - REQ CREMOSO TRAD 24X250G D - 1232	0	0	1
BF NUTRY COCO/CHOC 6X24X19G VOL20.00	0	0	1
COOKIE INT.CHOCOLATE C/ GOTAS - Lote(s): 160308 - Deriv: 20x200g	0	0	1
GELEIA MIRTILO LINEA 12X230G(LOTE: 87130 - DT. VALIDADE: 20/05/18)	0	0	1
MOLHO TOMATE BONARE PIZZA SCH 340G	0	0	1
0-280 - GORD VEG MESA 12X500G - 280	0	0	1
ACTIVIA 600 G FRUT SORT	0	0	1
NECTAR DE CAJU EVA 200ML	0	0	1
BISC. SEQUILHOS DE AMEIXA - 150G	0	0	1
MASSAS PARA LASANHA\ CANELONE 500G	0	0	1
6-IOG POLPA MGO 8X6X90G-V-INFANT - 733540	0	0	1
23-IOG LIQ MORANGO 9X900G - V - 739455	0	0	1
ESFIRRA DE FRANGO	0	0	1
Sandella Mac Inst Galinha 85gx50	0	0	1
ERVA MATE ABACAXI 10X500G	0	0	1
BISCOITO GAUCHITO 60g 4KG- (Vlr Aprox. Tributos R$ 121.21 (27.45%) Fonte:IBPT	0	0	1
0-IOG GREGO FLOCOS 24X100G-V - 731675	0	0	1
LEIT FERM ACTIVIA AMEIXA P FTA 400GR 1X1UN QTD. 6.00 UN	0	0	1
SAL ROSA TEMPERADO CHILLI - 320G SMART	0	0	1
GRANCOOKIE DIET CASTANHA DO PARA 10X150G - Lote(s): 160419 - Deriv: 10x150g	0	0	1
CREME LEITE NESTLE LEVE TP 200G	0	0	1
ERVA MATE BENEFICIADA MARCA PORTO VITORIA A VACUO 10PC 1KG	0	0	1
CHA CHINES MACA CRAVO E CANELA 10G	0	0	1
LEITE PO NINHO FASES 1 400G CX 24	0	0	1
GRAIN FLAKES SOJA E LINHACA LIGHT - Lote(s): 151106 - Deriv: 15x1000g	0	0	1
CX/12 UN COOKIES S/GLUTEN AMARANTO C/CACAU 90G L:12925 QTD:6	0	0	1
LINGUICA TIPO CALABRESA	0	0	1
PASTA DE AZEITONA	0	0	1
SALSARETTI MOLHO PARMEGIANA SCH 24X340G	0	0	1
PATE DE BERINJELA 170 G	0	0	1
GELEIA DE UVA POTE 15X230g PREDILECTA	0	0	1
SAL GROSSO CHUR. C/ AMAC. DICEL 10X1 KG Tot. Tributos R$ 3,97 Federal R$ 2,07 Estadual	0	0	1
D.JP DOCE BANANA CRIST. 200G	0	0	1
PAO FRANCES ESPECIAL * PCT 11 KG	0	0	1
SALG ELMA CHIPS DORITOS 200G CX 12	0	0	1
POLPA DE ACAI ESPECIAL 1 KGValor Aprox. Trib. R$4.735,04 Federal e R$0,00 Estadual Fonte: Lei n. 12.741/12. Fonte: IBPT	0	0	1
REQ BIS 400G VALEZA Lt: 118862	0	0	1
12-IOG GREGO GOIABADA 24X100G-V - 731659	0	0	1
7000975005 - SALGADINHO DE BATATA FRITA PRINGLES REGULAR PR SALGADINHO DE BATATA FRITA PRINGLES REGULAR PR-RG SCO18X128G	0	0	1
GRAIN FLAKES TRADICIONAL - Lote(s): 160830 - Deriv: 22x300g	0	0	1
DOCE BANANINHA NATURAL LU 24X30GR	0	0	1
ACAI ESSENCIAL ESPECIAL 1KG Lt 003014	0	0	1
LEITE PO SUPRA SOY 300G S/ LACTOSE INST CHOC	0	0	1
BARRA DE CEREAL TRIO MORANGO COM CHOCOLATE 20G	0	0	1
AZEITONA VERDE S/C IMPERADOR 24X160 G	0	0	1
LTE FERM DANUP FRUTAS VERMELHAS 300G	0	0	1
BARRA TRADICIONAL 24.3.22 - Lote(s): 160414 - Deriv: 24.3.22g	0	0	1
LARANJA SUCO FRUTAE 18X4X100GR	0	0	1
26-IOG GREGO BAUNILHA 24X100G-V - 731526	0	0	1
1-IOG LIQ MGO INF 9X900G - VIGOR - 752731	0	0	1
BC NUTRY BOLO CHOC 12X24X22G VOL50.00	0	0	1
BISC WAFER NESTLE PRESTIGIO 110G	0	0	1
MILLY FRIENDS 125g B Cx c/6 un. - Pague 1 leve 2 - bonif avarias	0	0	1
CHA CHINES VERDE COM MACA 10G	0	0	1
BARRA GOIABADA 500G LU	0	0	1
DOCE INCOTRIL MORANGO 900G	0	0	1
TODDY TORTINHA CHOCOLATE 160X33	0	0	1
MATTE LEAO SOLUVEL POUCH 25G X 24 UN	0	0	1
APTAMIL 1 LEIT 12X800G	0	0	1
